var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,var-20,var-21,var-22,var-23,var-24,var-25,var-26,var-27,var-28,var-29,var-30,var-31,ETIQ
0.5546,0.8563,0.5523,0.5495,0.4931,0.8757,0.8595,0.8204,0.0966,0.7586,0.1058,0.4317,0.8327,0.1045,0.7902,0.1805,0.003044196228594309,0.48547982376923093,0.6676450370041909,0.5394509309072806,0.41316090670911054,0.1894283024148381,0.6174819313833877,0.6639611410338916,0.5076870045245667,0.7896389580955704,0.9341314171509895,0.7468612042914788,0.6033650542892006,0.650213292517939,0.5831961376175582,0.16195226677473196,9
0.4987,0.8311,0.4976,0.5015,0.5019,0.8337,0.8357,0.8318,0.1655,0.8354,0.1656,0.4992,0.8337,0.1682,0.832,0.1677,0.6707691839466464,0.10567859337695795,0.9072900434085687,0.9949212492214355,0.7363802770610463,0.44160025172708317,0.951513292571699,0.13257264242804856,0.5614758158905212,0.29989565730272577,0.7572276390651915,0.24050242077303108,0.9663814980222152,0.7292417163710898,0.5655338012057819,0.8352431940704479,9
0.4518,0.7836,0.4922,0.4893,0.4462,0.8472,0.7875,0.7818,0.1712,0.8134,0.1097,0.5403,0.872,0.132,0.8087,0.1357,0.8887602466881066,0.21014814419923566,0.9409023653406835,0.5388503089908186,0.8114375354410623,0.487557752514269,0.8288002508031974,0.27933845704578153,0.7779466324168538,0.5843406050203513,0.5368702551744035,0.6196991616544671,0.719362348193657,0.23451311606711914,0.0646051744709701,0.18630706248851095,9
0.518,0.833,0.5479,0.4939,0.4404,0.9045,0.8202,0.8993,0.2471,0.9052,0.1184,0.5841,0.8623,0.1023,0.7935,0.2025,0.1988997187375956,0.3946848232341431,0.6563539565142178,0.3043328247924574,0.6361210037099296,0.29094559065243986,0.3021769412617469,0.5521389319846777,0.6595570983260678,0.4255493953294604,0.5140813937636983,0.5851113602249968,0.3514781145809606,0.19714542982213287,0.3755410943234131,0.1902578290102951,9
0.4906,0.8182,0.4942,0.4983,0.5673,0.8723,0.7727,0.78,0.0863,0.8201,0.2006,0.5561,0.8156,0.1472,0.7837,0.2224,0.22313195472700742,0.7212535435084672,0.8015130810038444,0.6881697006859069,0.5462555718778196,0.6056877162502862,0.9738296607555558,0.9717248082114253,0.3845241723273088,0.45616191716724935,0.6457784256422289,0.7574874325468808,0.16865199842307171,0.8210946934035042,0.8939279689660053,0.5144463552163571,9
0.4527,0.843,0.503,0.4785,0.5669,0.7033,0.766,0.7877,0.3029,0.831,0.2815,0.5146,0.7546,0.1429,0.8263,0.1881,0.37332216652940053,0.6372827886720438,0.5572753676139571,0.5434017300210822,0.48503233410567537,0.010915706709181072,0.2760557430094269,0.3550224025851403,0.23858094018926168,0.9447838952541638,0.9179680657083387,0.6688746338342728,0.4468998632097426,0.11317102660138131,0.5387426540609802,0.3359250028726435,9
0.4837,0.7491,0.493,0.4751,0.5249,0.778,0.82,0.7849,0.2127,0.856,0.2331,0.4714,0.788,0.1702,0.9277,0.0755,0.8094437799834194,0.11014070744883464,0.9328573245430614,0.09898627525602033,0.44109021121601044,0.2256025793036177,0.2062510191380479,0.499959760655757,0.6256673126676965,0.2902837667665584,0.4033294928746963,0.5464198046114059,0.5041461092236842,0.6263293272020682,0.7613754217075098,0.14639176880024346,9
0.4552,0.8092,0.4817,0.5143,0.4771,0.8065,0.8704,0.81,0.1328,0.8785,0.1632,0.5451,0.8314,0.2082,0.8608,0.1598,0.8877362068639845,0.23202482845024042,0.700472002592034,0.6611545619238992,0.861694640202876,0.24590945749357962,0.905779702449668,0.41846536980767635,0.7267989674218761,0.32295256075612155,0.437560366366875,0.24844751720222064,0.8339368918460279,0.347756064331723,0.8696893681848316,0.4028498298155653,9
0.55,0.7728,0.5423,0.488,0.5679,0.761,0.7768,0.8987,0.1731,0.8674,0.1883,0.4604,0.902,0.206,0.8278,0.2157,0.5619268027232862,0.5707239778319333,0.8941592480987003,0.12075194376399534,0.5510278183347941,0.25607615427684505,0.4176764350307781,0.5876522902125898,0.4808649048498108,0.602331412862584,0.09276552607855554,0.3324101291310295,0.31569298151077274,0.38640344576761954,0.520943807869875,0.5022148257946013,9
0.5398,0.7524,0.4484,0.5392,0.5416,0.8238,0.7543,0.8195,0.1747,0.8654,0.2414,0.4414,0.7575,0.1909,0.8273,0.2393,0.7489963591732797,0.1645489598525438,0.2558196310913564,0.32386818816959007,0.4704836642734571,0.27849908455928096,0.9604709994768019,0.5520625696837224,0.4736679971834453,0.19834540089538213,0.6874773449265815,0.01240662712246196,0.8690474628227775,0.7898299603601162,0.5592508171770676,0.8628462229270618,9
0.8265,0.4993,0.8168,0.4884,0.1836,0.5172,0.1642,0.4987,0.8412,0.487,0.1597,0.8423,0.1854,0.1547,0.1808,0.1509,0.5394440327907382,0.314666657161801,0.7116057825162312,0.7210322684416992,0.9535950576746235,0.8545746654220973,0.1335190448754442,0.6570723316771758,0.6359659618099096,0.41302553141153536,0.20258802208978685,0.17667742438702186,0.6140656407758064,0.22792371866281613,0.3338897602913684,0.8558868435964401,10
0.8753,0.5015,0.7986,0.4924,0.2044,0.5185,0.1745,0.4591,0.8424,0.4952,0.1406,0.827,0.1787,0.152,0.1341,0.197,0.9144134289165223,0.46701572548902104,0.6151551332645501,0.8312322252387306,0.9615815051872184,0.3569409864084748,0.5344725757355224,0.6227632423477871,0.5308004175683151,0.1285806016581986,0.3750629515008109,0.6752150924347542,0.7892937749447688,0.5408193758677682,0.16224685222549634,0.36528548479516737,10
0.8172,0.4767,0.8253,0.4782,0.1736,0.5149,0.1661,0.5203,0.804,0.5132,0.1608,0.8315,0.1401,0.205,0.2007,0.1609,0.014638806703829776,0.49701167757073383,0.389072459576286,0.8905208681776611,0.34760294828086025,0.7027107593448744,0.6132864471984809,0.419930961410624,0.07501123941594914,0.22285545607183568,0.5537753448417057,0.45996310737283247,0.4230688872635799,0.7753564303233738,0.3637614821989568,0.6763604641099744,10
0.8334,0.5,0.8333,0.5,0.1667,0.5,0.1667,0.5,0.8333,0.5,0.1667,0.8333,0.1666,0.1667,0.1666,0.1666,0.2178447128716441,0.4462951579233593,0.18998153440181986,0.6471036660940586,0.6611137713609192,0.3481110770532996,0.08242709366478207,0.011155840975263231,0.532878842572497,0.40334025964582565,0.8600742804281561,0.8761805009128328,0.33790891149459074,0.0926884944552427,0.4444145206445793,0.5549459165343217,10
0.8215,0.5355,0.7948,0.5234,0.1321,0.446,0.1121,0.4907,0.8695,0.5341,0.1238,0.8312,0.1211,0.1941,0.1546,0.2325,0.09695477749003645,0.9423149339032793,0.5317323423719007,0.3335711150694636,0.5594546813972032,0.8934784208157225,0.03616118991176165,0.15237738800542833,0.21292536071379725,0.25845157136530633,0.22981391139526744,0.29026202547524904,0.1861197685888819,0.13772371832008,0.3366859954548123,0.3310117901707551,10
0.8354,0.4974,0.8131,0.52,0.1487,0.4845,0.1831,0.5216,0.837,0.49,0.1591,0.848,0.1597,0.1475,0.1525,0.1786,0.29657696876753636,0.39196134489738044,0.8119682992611502,0.987023164906737,0.36744107250348,0.73078682320368,0.007384663597722385,0.8254729110957886,0.310545903176829,0.7768656250576319,0.4428760584960167,0.2561335232109966,0.8343918575094471,0.9254725660783419,0.7362684710480215,0.9364551693739139,10
0.8084,0.4879,0.8574,0.4848,0.1891,0.4637,0.1942,0.5035,0.8476,0.505,0.1429,0.8099,0.134,0.1605,0.1521,0.1871,0.5543614976290522,0.2669238786553927,0.5604578320619701,0.2593729196719411,0.3225056607384932,0.9741301619956547,0.11557742537000115,0.9802306500049727,0.2116316080535246,0.7965986543941019,0.2050246853549133,0.6435829601837939,0.2317069296876447,0.706697583771637,0.8059922720125363,0.6263146199857755,10
0.78,0.4204,0.7324,0.4677,0.1304,0.533,0.2446,0.6052,0.7484,0.563,0.24,0.8762,0.1552,0.1767,0.1309,0.2593,0.8519910745138618,0.29236518462280825,0.1579603560858216,0.04860853522681874,0.06609475145108434,0.599086859450725,0.31550522295280614,0.08389788632481199,0.6190115093959956,0.6856171570957074,0.1307064165657515,0.5753386715300424,0.8931907627232837,0.6054746010930633,0.29806894717415866,0.7614146047608399,10
0.9088,0.5573,0.8933,0.4176,0.1354,0.5615,0.2586,0.4245,0.9174,0.5747,0.1818,0.7018,0.2059,0.1583,0.2109,0.2681,0.514371032911384,0.06605607962526072,0.2637670263018924,0.6115632677409589,0.4568020774319701,0.5977106695370102,0.5030982105537404,0.8421089616542183,0.6681042385797186,0.7933370664450891,0.6296753205485218,0.343960963169154,0.7987620179174122,0.5217703798905272,0.33729675863160724,0.31893392489800865,10
0.8182,0.4766,0.8103,0.5449,0.1799,0.4565,0.1669,0.4951,0.7912,0.4563,0.1931,0.7879,0.2085,0.1704,0.1764,0.1606,0.36269064021779673,0.6999823902749697,0.895142655198008,0.9368576420145703,0.972503935080296,0.7141252358271961,0.9973415579639874,0.9324959500786718,0.8762485759635277,0.6825436300204578,0.6620685570239814,0.3150930102774523,0.8992074105451926,0.11808081008345568,0.7089809108607628,0.4145697454296808,10
0.8262,0.4915,0.8363,0.4953,0.1729,0.5052,0.1719,0.4952,0.8341,0.4979,0.1718,0.8392,0.165,0.1749,0.1744,0.1727,0.7194142057743538,0.9801826522612085,0.5351466563808023,0.07212599402249564,0.5758381815663393,0.9358492416439399,0.17284619332699214,0.530223707819682,0.3771750500329339,0.08794150676497711,0.4947195470139296,0.438015129833627,0.5861417580790858,0.19168747678417727,0.39040546357403416,0.2351557116368473,10
0.9021,0.5083,0.8059,0.5138,0.1343,0.5043,0.212,0.5614,0.8451,0.5321,0.2233,0.8859,0.1102,0.1647,0.1373,0.1881,0.3480219881377933,0.5246317049316201,0.3141355703467311,0.8278868506640201,0.23758824049477978,0.9231276586325861,0.24174406407714277,0.9686413547063804,0.8303160229221593,0.5003019240196073,0.5351596554752521,0.8037944815884703,0.43732322753739195,0.44159885333291027,0.616434768266304,0.5396332155117853,10
0.8567,0.5089,0.8487,0.4572,0.1667,0.4865,0.1388,0.4603,0.8192,0.5254,0.1366,0.8148,0.1276,0.191,0.1382,0.2096,0.9415020100050335,0.5325190348772281,0.26216882693834753,0.5202725230251871,0.9220297312943015,0.6477533140920925,0.9085186018215027,0.7379790495504135,0.959305216624895,0.16972946283292917,0.7346152305470355,0.20510108294147444,0.15116086740987916,0.8746404688573104,0.25643769647546144,0.2951537714494485,10
0.9391,0.5608,0.8896,0.5202,0.1543,0.5338,0.1189,0.582,0.9298,0.5287,0.2007,0.8111,0.0913,0.1441,0.1506,0.2046,0.7221026946667868,0.654395680809417,0.6032343129825024,0.004087741067403838,0.947571940448581,0.3800121452250028,0.3144425731786601,0.4359849563888525,0.4914448648971042,0.542662775577311,0.2990760544142064,0.5724275628486996,0.2622005855543335,0.5463892278360666,0.4328814227085248,0.4156839483971892,10
0.9186,0.625,0.88,0.5479,0.1848,0.5835,0.0718,0.4548,0.7358,0.5026,0.2695,0.8161,0.0943,0.179,0.0648,0.0993,0.029920911812765016,0.825312697355179,0.8077411778034131,0.382326658462934,0.7403327479532174,0.5058321823176902,0.6635575787339607,0.19461892482969978,0.5332701229990077,0.8437020546004065,0.34832226651250897,0.3839817067556152,0.42497990062065605,0.5294640117929577,0.9202282093022355,0.755590138522879,10
0.8209,0.53,0.7879,0.4846,0.2087,0.4805,0.1251,0.4791,0.8775,0.5167,0.1969,0.8686,0.1149,0.2156,0.1831,0.1277,0.5763018076437898,0.7344488902343472,0.5867592467820125,0.861467750473074,0.5442382443025527,0.786903941111567,0.8378114520837076,0.7340848613977345,0.18159879682979796,0.7444219149590366,0.5949953598036948,0.36144714921184523,0.4018805798987628,0.11205053795628349,0.6400426781110606,0.23315272885713934,10
0.8083,0.4033,0.9033,0.4077,0.2056,0.4245,0.1379,0.4676,0.7583,0.5409,0.2548,0.8924,0.17,0.0711,0.157,0.1281,0.29279812804545147,0.16554322336152427,0.5313108828202254,0.8299346807171906,0.17406878070808884,0.5249581530290159,0.8039341280706038,0.08505721498376495,0.37517152369077894,0.3548097859859094,0.1964704094270766,0.6574842575823712,0.657831873883546,0.32238313362080395,0.23599180384778465,0.2092448889045257,10
0.933,0.4245,0.7592,0.5701,0.2148,0.5389,0.2655,0.5195,0.8126,0.542,0.1536,0.7892,0.1672,0.2168,0.2684,0.1573,0.8305542656560695,0.9266498454936806,0.63757461870993,0.4582734394903807,0.8375067872469463,0.4968364470834846,0.6919291517277921,0.7225787688053087,0.500934736402435,0.11089081773527085,0.6222246912814581,0.4039792742787914,0.17720299813853885,0.8534843327064148,0.45328064645931043,0.5393358347890169,10
0.8962,0.4838,0.9689,0.5268,0.2244,0.4234,0.1048,0.3539,0.766,0.5764,0.1499,0.8232,0.178,0.2175,0.0676,0.1661,0.6212177156410598,0.2623228871248031,0.7031288760702382,0.28587842272602004,0.4215935347519788,0.33826717206339707,0.075515052431684,0.6630322738602141,0.6081532304098916,0.39835865690304,0.22817945424309952,0.4783810179221702,0.4532108995535758,0.4137874286052233,0.270985313818478,0.933397269502653,10
0.8156,0.512,0.8541,0.4652,0.1008,0.4748,0.1499,0.5146,0.7651,0.5304,0.2355,0.8288,0.1794,0.1944,0.1807,0.1674,0.05177835690809596,0.7306343243870033,0.3620871989002885,0.8284605969138803,0.24323542108368656,0.131174033800735,0.8702349553758693,0.5034599681312375,0.4682819994901658,0.042997797280759274,0.36048032774707517,0.21873457847854375,0.24378284563939603,0.6714418608995676,0.32719084182096464,0.40251836312419814,10
0.8207,0.4549,0.8978,0.4981,0.1856,0.5557,0.1129,0.4636,0.8936,0.5011,0.1292,0.782,0.1024,0.1747,0.1816,0.1694,0.7752315476848118,0.8785643944134846,0.03457219043140558,0.474287436732868,0.27105816332527877,0.7808663582465022,0.5178993339948121,0.8864988663749956,0.4954015724405652,0.6453263808228085,0.35520506450852385,0.5261835764963859,0.24522939338247812,0.2145352515705778,0.6273052789550663,0.47223128291182775,10
0.8253,0.4744,0.7946,0.5399,0.1947,0.4871,0.1493,0.4681,0.8573,0.4826,0.1851,0.83,0.1751,0.1268,0.1506,0.1585,0.9159388949061842,0.399643830986132,0.2635954061715514,0.04990780562889929,0.06180008971363726,0.22081206787775487,0.672662915804402,0.24379990647628147,0.48416316764403294,0.4288408967883124,0.8193474507050963,0.5929081008257648,0.6490201931881472,0.2643965198765585,0.1547088266665928,0.3907068702450745,10
0.9166,0.4775,0.8222,0.5276,0.0953,0.3921,0.2385,0.3864,0.775,0.4439,0.1774,0.7519,0.1709,0.2123,0.225,0.1318,0.9169200688489231,0.1031769030986357,0.6455995311548668,0.40206563972126985,0.7457306578293642,0.48673018743241214,0.6980667873949665,0.3602839541226418,0.45916400947051556,0.8284402288619606,0.6274195730619802,0.08687630986546366,0.4724212315633106,0.8728299051881794,0.4426621925197352,0.03156730053715481,10
0.9079,0.433,0.8672,0.4772,0.21,0.4326,0.2233,0.4173,0.7642,0.5876,0.2018,0.9133,0.1473,0.0625,0.1515,0.1539,0.931731952482349,0.14256508136835133,0.7425074497481705,0.31565012478599397,0.5087220368000573,0.19762820790629154,0.9514189696197372,0.3724633413160925,0.07370188520649851,0.03111334639530787,0.1550711931038323,0.07136142743579288,0.525757405273647,0.5259901613540474,0.574748598446616,0.4597093597891809,10
0.8405,0.5493,0.8011,0.4936,0.1176,0.4465,0.1314,0.5231,0.8799,0.4441,0.144,0.7817,0.185,0.1479,0.1059,0.1996,0.5979875684065928,0.3409021184608344,0.9146912999199924,0.07106989202194958,0.16990319181309677,0.34206005872704603,0.6693044163455651,0.16205213721523515,0.06283159726400855,0.3419629394135157,0.20443688872845014,0.3553544915423365,0.46245179000524544,0.4321284595830144,0.16373882605452802,0.6394467217657536,10
0.8012,0.5393,0.8375,0.4937,0.1885,0.5698,0.0978,0.543,0.8776,0.5581,0.2235,0.7616,0.1294,0.0954,0.213,0.135,0.9543946851836742,0.7335968353848767,0.5343109285081169,0.5355253015384831,0.48763886617074426,0.2273701930157479,0.8507810739253918,0.23696968553424225,0.43587267903965593,0.7833024435002665,0.845880431133767,0.049970110786204266,0.8236777944727287,0.3124026206974905,0.8772041244209283,0.7454926485777091,10
0.802,0.547,0.8406,0.5258,0.1514,0.5569,0.1319,0.4458,0.8142,0.454,0.1262,0.8362,0.2023,0.1673,0.2057,0.127,0.6479299323462234,0.14476147114395044,0.7802120140357813,0.20846331464441792,0.05577834496102574,0.40401775305947274,0.11340708131148658,0.522709464868599,0.34511594865597744,0.4813363120465522,0.36746927753914777,0.5486242654407368,0.7489625569774484,0.5359855099781,0.3585523345417953,0.4800580366163835,10
0.8342,0.5054,0.8392,0.5038,0.1685,0.5005,0.171,0.5051,0.8286,0.4986,0.1697,0.8387,0.1694,0.166,0.1648,0.1671,0.9692347208185305,0.31449445122437225,0.4214065136370766,0.9747856063692292,0.15694257852735327,0.05178760782476466,0.7764825495529627,0.5378889154688579,0.4845067191067443,0.37452109021871743,0.5887656988503691,0.4534286257009878,0.42719611355476994,0.7102235059933896,0.5149820149076683,0.4269253196030908,10
0.8959,0.5398,0.7444,0.5107,0.1655,0.5578,0.1381,0.4665,0.7822,0.4858,0.2557,0.9072,0.1755,0.1194,0.1592,0.0881,0.05159349316193962,0.9241665755211415,0.2706023018662047,0.4275909831738559,0.5918127077237355,0.2631685357424871,0.0866429637706645,0.5615610172681402,0.5167280535895894,0.664733047621113,0.9641761943055197,0.42177664695675265,0.7795433777202808,0.3438197288846047,0.697125808663598,0.6794909773217153,10
0.8319,0.4951,0.821,0.4998,0.1576,0.5143,0.1563,0.4871,0.8396,0.4892,0.1528,0.8193,0.1688,0.1775,0.1766,0.1846,0.19982378631556585,0.1766564397425069,0.2758806022275643,0.3131478045201972,0.9999312810932061,0.4984504309719132,0.924735017412056,0.5911553932233495,0.7466649419407406,0.8509135203485162,0.2387569250597769,0.47686834170981673,0.3371057253968229,0.7222479757953763,0.9202287249859296,0.4223467867802455,10
0.8259,0.4491,0.8042,0.4566,0.1217,0.4611,0.2187,0.4777,0.8155,0.5474,0.1167,0.8108,0.2094,0.161,0.1198,0.1829,0.5248884814535869,0.7706673222940792,0.010148016348569544,0.8725907449390659,0.5037921541117193,0.7918245558070015,0.27167380696231824,0.2657078733598789,0.4338832555419608,0.31291964604129396,0.5637783792004697,0.6553677546085225,0.4718000177410595,0.2870396563923871,0.3051366147462576,0.2945582719089335,10
0.874,0.5529,0.8575,0.4611,0.2197,0.5273,0.1965,0.5528,0.806,0.5467,0.1512,0.8261,0.1296,0.1504,0.1727,0.1939,0.8022898921287771,0.6578903669382787,0.4385539535952827,0.3136859292619977,0.6463706441922045,0.8165634472324379,0.04381510727457305,0.24008448316790332,0.22718895084011273,0.6605007481228719,0.7650741314841765,0.466651012869704,0.22169805502189982,0.33324889604393154,0.6282830491402558,0.612628567880489,10
0.8736,0.5845,0.9362,0.4314,0.1105,0.4054,0.1764,0.4762,0.7853,0.5189,0.1481,0.7704,0.1093,0.0901,0.2021,0.2246,0.23151705449882598,0.8927510001866116,0.7963075042745403,0.8772189026992994,0.975490632224667,0.9344136720646934,0.2501554826377871,0.7025007258231217,0.6736117738241226,0.5166368064417596,0.4681812316123937,0.4870083043802041,0.4926570814956437,0.21611293757770228,0.4984954290604932,0.7938350918623636,10
0.8874,0.4358,0.8505,0.4536,0.2644,0.5175,0.1155,0.5971,0.7363,0.5632,0.1284,0.7203,0.1236,0.2198,0.271,0.2613,0.604612943118772,0.491275396697324,0.30803380532126856,0.2993581038350247,0.34507692919903277,0.4205708159568301,0.74810509197155,0.8285913120954461,0.5954081247389468,0.5309887715554663,0.1742754447374765,0.524806349963114,0.657201863757325,0.5321632676217531,0.6617186392753251,0.49308635133442785,10
0.8674,0.5466,0.8478,0.4502,0.1967,0.4777,0.1485,0.4738,0.8497,0.5081,0.1508,0.8065,0.2283,0.1135,0.1916,0.1027,0.85429165885154,0.2663479979080011,0.9695044991485221,0.8208197089145095,0.24487493215520761,0.19852651071623828,0.36340134844714367,0.8112533465691752,0.35298487706754816,0.6742121076397426,0.7050421721254784,0.9433442999649032,0.6979968964113961,0.21807448644129865,0.8031448034533378,0.5518958935041934,10
0.8083,0.5152,0.821,0.4475,0.1904,0.586,0.1983,0.5654,0.9117,0.5283,0.0948,0.8059,0.2002,0.104,0.0789,0.1178,0.8985830933366097,0.2822261759769775,0.41601243607552396,0.8940936658588946,0.23890757618015768,0.17830005328010823,0.29936572812484696,0.9343622499235255,0.41676226117621606,0.41160906315591017,0.41477444957794757,0.5466112100160249,0.4669423200148637,0.2403621977802276,0.6033333150936988,0.7223654938605689,10
